variance,entropy,type
0.0013888888888888892,-1.000088900581841e-12,structured
0.08138888888888891,1.3945573191590281,structured
0.10666666666666669,1.4658586321507423,structured
0.3855555555555556,1.6391975005331267,structured
0.13888888888888887,1.656946550014622,structured
0.03583333333333332,1.4270610433757245,structured
0.06472222222222222,1.684930558187859,structured
0.04701388888888888,1.7385490090776365,structured
0.04701388888888888,1.7385490090776365,structured
0.22222222222222224,0.6931471805579453,structured
0.1613888888888889,1.4799062391171764,structured
0.0013888888888888883,-1.000088900581841e-12,structured
0.0988888888888889,1.5607002228371978,structured
0.06555555555555556,1.6723478085300771,structured
0.06472222222222222,1.6699532766327287,structured
0.015555555555555553,1.2424533248900005,structured
0.20888888888888893,1.4315524972058729,structured
0.02138888888888889,1.3517839942856462,structured
0.11888888888888892,1.5229550675253183,structured
0.045555555555555564,1.7045514452612969,structured
0.01555555555555556,1.329661348850758,structured
0.028888888888888884,1.695742534163635,structured
0.11138888888888887,1.515780211739635,structured
0.11138888888888887,1.515780211739635,structured
0.2988888888888889,1.5670812292873242,structured
0.09555555555555557,1.6172553125989526,structured
0.018888888888888882,1.24245332489,structured
0.038055555555555544,0.796311640170813,structured
0.08666666666666667,1.585934113186662,structured
0.08888888888888892,1.4377014436379414,structured
0.2258333333333333,1.7237972009234062,structured
0.20555555555555552,1.3745451929043748,structured
0.02201388888888889,1.6266859466640176,structured
0.003680555555555555,1.5649572502378009,structured
0.02472222222222223,1.7351264569569225,structured
0.032222222222222235,1.6957425341636347,structured
0.025555555555555564,1.4941751382843085,structured
0.17333333333333337,1.4708084763171112,structured
0.0022222222222222205,1.7328679513938632,structured
0.062222222222222234,1.5274896174113204,structured
0.029166666666666664,1.5229550675263184,structured
0.02583333333333333,0.5004024235361879,structured
0.025555555555555554,0.8675632284784611,structured
0.05888888888888888,0.9404479886513264,structured
0.01333333333333333,1.011404264704352,structured
0.06472222222222222,1.5995073429250142,structured
0.06472222222222222,1.4152779746414539,structured
0.09666666666666666,1.4116473906215248,structured
0.06916666666666667,1.6036297763939427,structured
0.04666666666666667,1.6321684700065189,structured
0.015833333333333345,0.9502705392302346,structured
0.002222222222222223,0.6931471805579453,structured
0.02805555555555557,1.3689223607362193,structured
0.07888888888888891,1.3923212547524293,structured
0.0680555555555556,1.7867236033839262,structured
0.09666666666666668,1.7540041277119667,structured
0.013333333333333343,0.6931471805579453,structured
0.16368055555555552,1.1841197142075197,structured
0.08368055555555555,1.4591012600731927,structured
0.0,0.0,structured
0.05000000000000001,1.349792396166401,structured
0.02138888888888889,0.5004024235361881,structured
0.005555555555555557,-1.000088900581841e-12,structured
0.13805555555555557,1.4585847528020077,structured
0.22916666666666666,1.2205180120529286,structured
0.05138888888888891,1.0027182645135162,structured
0.13472222222222222,1.291209434286213,structured
0.0,0.0,structured
0.0013888888888888892,-1.000088900581841e-12,structured
0.005833333333333333,0.636514168292813,structured
0.10805555555555557,1.236477074581904,structured
0.005555555555555556,-1.000088900581841e-12,structured
0.04333333333333334,1.366158847565202,structured
0.0,0.0,structured
0.035555555555555556,1.2130075659759043,structured
0.03583333333333333,1.4142790651197084,structured
0.01805555555555555,1.2770342594621389,structured
0.0013888888888888911,-1.000088900581841e-12,structured
0.07555555555555556,1.0114042647043517,structured
0.0013888888888888885,1.6094379124291003,structured
0.06666666666666667,1.2366848691365042,structured
0.0,0.0,structured
0.01333333333333333,0.6931471805579453,structured
0.015555555555555559,1.24245332489,structured
1.6522222222222227,1.4520249135483774,structured
1.463333333333333,1.5144131016662696,structured
0.005555555555555557,-1.000088900581841e-12,structured
0.009166666666666665,1.3321790402061222,structured
0.03666666666666667,1.0735428464045231,structured
0.03333333333333333,0.4505612088643048,structured
0.06472222222222222,0.859967281032505,structured
0.02555555555555555,1.4941751382843085,structured
0.055833333333333325,1.294545165840896,structured
0.03,0.6931471805579453,structured
0.022222222222222216,1.504788283676191,structured
0.0,0.0,structured
0.018888888888888886,1.0114042647043517,structured
0.012222222222222223,0.5623351446168084,structured
0.02805555555555556,1.438882950211986,structured
0.10916666666666668,1.2868726303930162,structured
0.003333333333333332,0.6931471805579453,structured
0.06805555555555558,-1.000088900581841e-12,structured
